165	0	3256
165	1	720
166	0	2641
166	1	456
167	0	2608
167	1	3393
168	0	1448
168	1	1242
169	2	1460
170	0	2641
170	1	2495
171	2	3190
172	0	2541
172	1	3184
173	0	2472
173	1	49
174	0	1776
174	1	753
175	2	3403
176	2	1150
177	0	2094
177	1	3464
178	2	1282
179	2	3115
180	0	2541
180	1	1863
181	2	583
182	2	1149
183	2	606
184	0	2242
184	1	669
185	0	1974
185	1	695
186	0	2041
186	1	1653
187	0	2083
187	1	1607
188	0	3079
188	1	3464
189	0	2541
189	1	157
190	0	2472
190	1	1354
191	2	3233
192	2	2567
193	0	3256
193	1	695
194	0	1665
194	1	989
195	0	2641
195	1	1653
196	2	567
197	2	1386
198	2	299
199	2	2903
200	0	762
200	1	2643
201	2	2639
202	2	711
203	2	665
204	0	1776
204	1	1653
205	2	3002
206	0	3486
206	1	1984
207	2	1135
208	2	1784
209	0	3035
209	1	1365
210	2	3080
211	2	2076
212	2	1576
213	0	731
213	1	3464
214	0	3486
214	1	669
215	0	2641
215	1	1589
216	0	2422
216	1	2495
217	2	501
218	2	327
219	2	2847
220	0	1891
220	1	744
221	0	2641
221	1	2859
222	2	1164
223	0	2472
223	1	3213
224	2	2250
225	0	436
225	1	3464
226	2	1521
227	2	304
228	0	3331
228	1	989
229	0	1891
229	1	2833
230	0	1498
230	1	1839
231	2	2260
232	2	3456
233	0	2299
233	1	1582
234	2	2524
235	0	2541
235	1	2481
236	2	2699
237	0	2641
237	1	1009
238	0	1776
238	1	1621
239	2	2032
240	2	1921
241	0	3079
241	1	989
242	0	2242
242	1	2426
243	0	1891
243	1	2426
244	0	1498
244	1	1582
245	2	3317
246	0	2641
246	1	2444
247	0	1891
247	1	17
248	2	672
249	2	1169
250	0	3256
250	1	2495
251	0	3035
251	1	989
252	0	2300
252	1	989
253	0	2299
253	1	2426
254	0	1053
254	1	3393
255	0	2317
255	1	720
256	0	3284
256	1	2495
257	0	1974
257	1	3495
258	2	849
259	0	1498
259	1	291
260	0	1498
260	1	3213
261	2	2006
262	0	2472
262	1	744
263	0	114
263	1	3464
264	2	2940
265	0	809
265	1	3464
266	0	2281
266	1	3393
267	0	690
267	1	1595
268	2	1678
269	0	2299
269	1	2495
270	2	1569
271	2	2056
272	2	1066
273	0	2317
273	1	2866
274	2	192
275	2	2955
276	2	93
277	2	3352
278	2	2019
279	0	2094
279	1	1488
280	2	1025
281	2	3375
282	0	2541
282	1	1242
283	0	2641
283	1	1516
284	0	2541
284	1	1019
285	2	1980
286	2	1328
287	0	2472
287	1	1607
288	2	36
289	2	548
290	2	2276
291	0	2711
291	1	2643
292	2	3118
293	0	1974
293	1	1472
294	2	3142
295	2	2772
296	2	1476
297	0	2409
297	1	989
298	0	3491
298	1	291
299	0	2013
299	1	2495
300	0	1677
300	1	1839
301	0	636
301	1	695
302	2	2735
303	2	3471
304	0	1498
304	1	744
305	0	2711
305	1	3393
306	0	636
306	1	2444
307	0	1776
307	1	1662
308	0	3035
308	1	720
309	0	1448
309	1	989
310	2	1504
311	0	3491
311	1	2859
312	0	2541
312	1	401
313	2	1673
314	2	1935
315	2	518
316	0	3491
316	1	1984
317	0	1974
317	1	3464
318	2	795
319	0	2625
319	1	989
320	0	3331
320	1	3464
321	2	705
322	2	1559
323	2	2131
324	0	2013
324	1	989
325	0	1665
325	1	3464
326	0	436
326	1	989
327	2	56
328	0	1974
328	1	1621
329	0	738
329	1	2495
330	0	1776
330	1	989
331	2	3030
332	0	2641
332	1	49
333	2	2599
334	0	3284
334	1	291
335	0	2472
335	1	1839
336	0	2299
336	1	291
337	0	854
337	1	1023
338	2	3101
339	2	539
340	0	2094
340	1	720
341	0	1792
341	1	989
342	2	2127
343	0	2472
343	1	3184
344	0	938
344	1	3393
345	0	1891
345	1	2866
346	2	2967
347	0	636
347	1	1607
348	0	53
348	1	2495
349	0	1971
349	1	648
350	2	1358
351	2	3322
352	2	3048
353	2	2483
354	0	53
354	1	1984
355	2	2836
356	2	564
357	0	2608
357	1	1582
358	2	546
359	2	1840
360	0	1498
360	1	1365
361	2	902
362	0	361
362	1	648
363	0	2541
363	1	1238
364	0	2541
364	1	2694
365	0	2094
365	1	1516
366	2	1965
367	2	1433
368	0	3035
368	1	3464
369	2	1805
370	0	2299
370	1	1699
371	2	2197
372	0	2541
372	1	2982
373	0	3256
373	1	2866
374	0	53
374	1	669
375	2	1862
376	2	265
377	0	1108
377	1	1595
378	2	5
379	0	53
379	1	1365
380	0	2641
380	1	1242
381	2	757
382	0	2541
382	1	1370
383	0	2242
383	1	1354
384	0	2299
384	1	1488
385	0	2641
385	1	2694
386	2	266
387	2	3467
388	2	2410
389	0	3256
389	1	182
390	0	1498
390	1	456
391	0	2299
391	1	182
392	0	3215
392	1	1984
393	2	1183
394	0	1891
394	1	182
395	2	613
396	0	2608
396	1	183
397	0	2013
397	1	1354
398	0	1677
398	1	1365
399	0	2094
399	1	2866
400	0	96
400	1	2643
401	0	2472
401	1	1511
402	2	3187
403	2	169
404	2	1485
405	2	22
406	2	2616
407	0	2608
407	1	2611
408	0	1108
408	1	753
409	0	1079
409	1	2426
410	0	1974
410	1	1486
411	2	372
412	2	2518
413	2	3085
414	0	1974
414	1	2582
415	0	2472
415	1	2426
416	0	106
416	1	1984
417	2	1106
418	2	2539
419	2	1253
420	0	690
420	1	1662
421	2	1836
422	2	3470
423	2	719
424	0	2541
424	1	284
425	0	2242
425	1	1318
426	2	2646
427	2	1437
428	0	636
428	1	720
429	2	2709
430	0	3256
430	1	1488
431	2	2779
432	2	3474
433	0	2242
433	1	1472
434	2	2981
435	0	3087
435	1	1516
436	0	3035
436	1	3393
437	2	2305
438	0	2541
438	1	2435
439	0	3284
439	1	2643
440	2	324
441	0	2975
441	1	1488
442	0	1974
442	1	1699
443	0	3256
443	1	1354
444	0	53
444	1	648
445	0	3035
445	1	1842
446	0	3035
446	1	1653
447	2	1957
448	2	649
449	2	1959
450	0	2541
450	1	3196
451	2	584
452	0	2625
452	1	1365
453	0	1712
453	1	3213
454	2	369
455	2	1554
456	0	2608
456	1	1365
457	0	460
457	1	3086
458	2	2079
459	0	1891
459	1	284
460	0	1498
460	1	1511
461	2	2194
462	2	1382
463	0	3491
463	1	695
464	0	3284
464	1	498
465	0	636
465	1	3184
466	2	3379
467	0	731
467	1	989
468	0	2641
468	1	1983
469	2	3335
470	0	2083
470	1	1472
471	0	2541
471	1	3208
472	0	3087
472	1	695
473	0	3384
473	1	989
474	0	3035
474	1	2495
475	2	2584
476	2	1286
477	2	843
478	0	787
478	1	3393
479	0	2608
479	1	3464
480	0	1182
480	1	1365
481	0	2541
481	1	3045
482	0	2242
482	1	1582
483	0	636
483	1	1529
484	2	1539
485	2	2337
486	0	1498
486	1	1589
487	2	2561
488	2	1438
489	2	549
490	0	1923
490	1	1621
491	2	383
492	0	2541
492	1	1511
493	0	2317
493	1	1009
494	2	1022
495	0	636
495	1	1318
496	2	3450
497	0	3035
497	1	695
498	2	3376
499	0	1974
499	1	1529
500	2	2270
501	0	3384
501	1	648
502	2	587
503	2	2381
504	2	1732
505	2	496
506	2	2805
507	2	307
508	2	2402
509	0	3087
509	1	2495
510	0	3486
510	1	2643
511	0	2094
511	1	1342
512	0	436
512	1	720
513	0	2641
513	1	3045
514	0	2281
514	1	1354
515	2	335
516	2	43
517	2	2036
518	2	249
519	0	636
519	1	452
520	0	636
520	1	1502
521	2	77
522	2	2681
523	2	1649
524	2	793
525	0	1235
525	1	498
526	2	3013
527	2	1806
528	0	636
528	1	1486
529	0	1407
529	1	182
530	2	1769
531	2	1703
532	2	2267
533	2	865
534	0	2041
534	1	498
535	0	1108
535	1	1653
536	0	1624
536	1	1365
537	0	3384
537	1	2833
538	0	53
538	1	2833
539	0	1347
539	1	1354
540	0	854
540	1	1699
541	2	3057
542	0	1923
542	1	1365
543	0	1974
543	1	803
544	0	2472
544	1	1238
545	0	53
545	1	1354
546	0	2094
546	1	2495
547	2	3426
548	2	1401
549	0	2242
549	1	1863
550	2	2162
551	2	2795
552	0	2641
552	1	185
553	2	462
554	2	1479
555	0	854
555	1	2426
556	2	864
557	2	1153
558	0	2320
558	1	1354
559	0	2242
559	1	1589
560	0	3284
560	1	2833
561	0	762
561	1	2611
562	2	1590
563	0	3035
563	1	2611
564	2	575
565	2	2369
566	0	1971
566	1	1653
567	2	1321
568	2	244
569	2	805
570	2	2257
571	2	730
572	2	1791
573	2	1393
574	2	1480
575	2	448
576	0	3256
576	1	1582
577	2	215
578	0	2711
578	1	1365
579	0	1971
579	1	182
580	0	1448
580	1	2089
581	0	2573
581	1	720
582	2	1941
583	2	858
584	2	1592
585	2	1301
586	0	762
586	1	648
587	2	607
588	0	3088
588	1	648
589	0	2975
589	1	3393
590	2	708
591	0	2288
591	1	989
592	2	1689
593	0	3087
593	1	1354
594	0	1498
594	1	3069
595	2	2371
596	2	396
597	2	2998
598	2	1198
599	0	2541
599	1	1164
600	0	1974
600	1	2264
601	2	478
602	0	762
602	1	2812
603	0	53
603	1	2481
604	0	1498
604	1	1318
605	0	2641
605	1	3196
606	2	1462
607	0	2573
607	1	1488
608	2	3083
609	2	3021
610	2	3216
611	2	2718
612	2	3351
613	0	762
613	1	183
614	2	1585
615	0	1951
615	1	291
616	0	1064
616	1	3464
617	0	2541
617	1	405
618	2	1744
619	0	1974
619	1	1238
620	0	1974
620	1	456
621	2	1222
622	2	2028
623	0	2472
623	1	3495
624	0	636
624	1	1927
625	2	2961
626	0	3087
626	1	2866
627	0	53
627	1	1842
628	0	2094
628	1	2426
629	0	2299
629	1	2611
630	0	2711
630	1	1516
631	2	2282
632	2	1990
633	0	2541
633	1	2255
634	2	2310
635	2	32
636	2	1807
637	0	3384
637	1	291
638	0	630
638	1	2360
639	0	1498
639	1	3393
640	0	1498
640	1	49
641	0	1498
641	1	182
642	0	2797
642	1	2833
643	2	1828
644	0	2541
644	1	567
645	0	3284
645	1	1582
646	2	3360
647	2	1012
648	0	1974
648	1	2611
649	0	1974
649	1	2812
650	0	1974
650	1	2557
651	0	2472
651	1	1019
652	0	1677
652	1	1653
653	0	636
653	1	220
654	0	938
654	1	1365
655	0	3087
655	1	2643
656	0	436
656	1	1488
657	2	188
658	0	365
658	1	2231
659	0	878
659	1	1488
660	2	2236
661	2	115
662	2	633
663	0	2573
663	1	2866
664	0	1182
664	1	1839
665	0	2541
665	1	3001
666	0	3201
666	1	3464
667	0	1974
667	1	2982
668	0	3256
668	1	1342
669	0	3384
669	1	1365
670	0	2711
670	1	2866
671	0	1448
671	1	3069
672	2	1051
673	2	3454
674	0	2797
674	1	720
675	2	625
676	2	1204
677	2	1568
678	0	2317
678	1	1582
679	0	1974
679	1	3213
680	2	2365
681	0	636
681	1	2435
682	2	3103
683	2	177
684	2	2249
685	2	920
686	2	2675
687	2	3001
688	0	2541
688	1	3063
689	0	2048
689	1	1653
690	0	2975
690	1	720
691	0	2547
691	1	1488
692	2	1851
693	2	1155
694	2	2243
695	2	838
696	0	2094
696	1	456
697	0	1498
697	1	695
698	0	1498
698	1	2192
699	0	512
699	1	3464
700	0	2299
700	1	1023
701	0	854
701	1	1984
702	2	2507
703	2	714
704	2	2759
705	0	1182
705	1	669
706	2	768
707	2	382
708	0	1063
708	1	989
709	2	1180
710	2	538
711	0	473
711	1	452
712	0	3087
712	1	498
713	0	2094
713	1	744
714	2	2696
715	2	3207
716	0	854
716	1	2643
717	0	854
717	1	720
718	2	124
719	0	2608
719	1	2426
720	0	2320
720	1	498
721	0	3284
721	1	2899
722	2	771
723	0	1974
723	1	848
724	0	738
724	1	3393
725	0	738
725	1	1516
726	0	3087
726	1	291
727	0	762
727	1	1354
728	2	2776
729	2	972
730	0	53
730	1	744
731	0	1498
731	1	2557
732	2	3202
733	0	2641
733	1	2611
734	2	1052
735	2	302
736	0	2608
736	1	1621
737	0	2041
737	1	284
738	2	211
739	2	2117
740	0	1776
740	1	498
741	0	1891
741	1	2192
742	2	1083
743	0	238
743	1	2643
744	0	1195
744	1	1365
745	2	2095
746	0	2074
746	1	989
747	2	1461
748	2	1551
749	2	827
750	2	1394
751	0	2541
751	1	2557
752	2	1188
753	0	1974
753	1	1787
754	2	2356
755	0	2472
755	1	1009
756	2	504
757	0	636
757	1	631
758	0	2587
758	1	989
759	0	2288
759	1	1019
760	2	91
761	2	2478
762	2	1493
763	0	1712
763	1	2866
764	0	1891
764	1	2960
765	0	1235
765	1	1354
766	0	2641
766	1	1758
767	0	1951
767	1	2643
768	2	1997
769	0	854
769	1	49
770	0	854
770	1	1365
771	2	2730
772	2	2724
773	2	1334
774	2	418
775	2	3342
776	0	3491
776	1	452
777	0	2242
777	1	648
778	0	3284
778	1	1653
779	2	34
780	0	1677
780	1	1516
781	0	636
781	1	2607
782	2	585
783	2	1963
784	0	762
784	1	291
785	0	630
785	1	2360
786	0	630
786	1	2360
787	0	3486
787	1	498
788	0	1712
788	1	2495
789	0	1294
789	1	989
790	0	2711
790	1	157
791	0	2641
791	1	2435
792	0	1270
792	1	1511
793	2	985
794	2	3199
795	2	1216
796	0	1108
796	1	3422
797	0	3284
797	1	989
798	0	2472
798	1	1983
799	0	1766
799	1	989
800	2	3465
801	2	349
802	0	1776
802	1	1842
803	0	1498
803	1	2812
804	0	2711
804	1	182
805	2	2446
806	2	1306
807	0	1923
807	1	989
808	0	2341
808	1	2643
809	2	516
810	0	2541
810	1	2359
811	0	2242
811	1	695
812	0	2242
812	1	1699
813	2	3353
814	0	636
814	1	501
815	2	1950
816	0	762
816	1	2444
817	0	762
817	1	182
818	0	1407
818	1	2444
819	0	630
819	1	2360
820	0	1712
820	1	1318
821	0	2094
821	1	1354
822	0	2641
822	1	3120
823	0	2641
823	1	3069
824	0	2641
824	1	1621
825	0	2391
825	1	648
826	2	2927
827	0	1951
827	1	2495
828	2	278
829	2	464
830	2	102
831	2	3003
832	2	668
833	0	1063
833	1	2643
834	0	2242
834	1	1842
835	2	717
836	2	1116
837	0	1974
837	1	2255
838	0	1677
838	1	1842
839	0	636
839	1	270
840	2	1453
841	2	861
842	0	1277
842	1	3464
843	2	2740
844	2	110
845	2	2156
846	2	2439
847	2	1298
848	2	121
849	2	1709
850	0	1108
850	1	1312
851	0	3284
851	1	456
852	2	2731
853	0	636
853	1	1331
854	0	636
854	1	2426
855	2	880
856	0	1665
856	1	720
857	2	2214
858	2	2662
859	2	366
860	2	2825
861	0	2452
861	1	989
862	2	2218
863	2	3200
864	0	1431
864	1	3393
865	0	3027
865	1	3464
866	2	3411
867	0	3417
867	1	648
868	2	2801
869	2	2871
870	2	2223
871	2	825
872	0	787
872	1	3464
873	0	2608
873	1	3422
874	0	3297
874	1	1582
875	0	1369
875	1	989
876	0	2013
876	1	1488
877	2	229
878	0	2472
878	1	3208
879	0	2472
879	1	3493
880	2	399
881	2	1395
882	0	1277
882	1	1488
883	2	3119
884	0	3256
884	1	3184
885	0	3256
885	1	157
886	2	2664
887	0	731
887	1	669
888	0	1776
888	1	1488
889	0	1891
889	1	1354
890	2	1870
891	2	2368
892	0	365
892	1	2495
893	0	2299
893	1	284
894	0	319
894	1	695
895	2	599
896	2	1095
897	2	3026
898	0	2641
898	1	1590
899	0	2641
899	1	848
900	0	3215
900	1	498
901	0	1347
901	1	1318
902	2	398
903	0	3417
903	1	1621
904	2	2399
905	2	1549
906	2	1718
907	2	3160
908	2	1700
909	2	1404
910	0	285
910	1	3464
911	0	1974
911	1	3045
912	0	2472
912	1	1486
913	0	636
913	1	1511
914	0	636
914	1	1758
915	0	938
915	1	1595
916	2	2690
917	2	1655
918	0	2094
918	1	291
919	0	2094
919	1	1621
920	0	1498
920	1	2607
921	0	1498
921	1	1200
922	0	2299
922	1	1318
923	0	2299
923	1	2812
924	0	2299
924	1	1842
925	2	355
926	0	2641
926	1	1511
927	0	1951
927	1	989
928	0	1951
928	1	2812
929	2	1162
930	2	2447
931	0	243
931	1	2833
932	0	3417
932	1	1595
933	2	2350
934	2	2163
935	2	275
936	2	2069
937	0	3491
937	1	2435
938	0	2573
938	1	744
939	0	1182
939	1	1472
940	2	393
941	2	2521
942	0	2242
942	1	1019
943	2	737
944	0	1974
944	1	1354
945	0	2472
945	1	1797
946	0	738
946	1	1365
947	0	560
947	1	775
948	0	1665
948	1	3213
949	2	2930
950	2	1229
951	2	814
952	2	3022
953	0	3087
953	1	1023
954	0	3486
954	1	1365
955	0	2094
955	1	1009
956	2	1507
957	2	3494
958	2	1995
959	2	492
960	0	2299
960	1	452
961	2	1031
962	0	2641
962	1	631
963	2	175
964	0	2037
964	1	989
965	0	1347
965	1	2812
966	0	854
966	1	631
967	2	2324
968	2	586
969	2	1251
970	2	2226
971	2	987
972	2	2838
973	2	712
974	2	696
975	0	3491
975	1	270
976	2	3458
977	2	267
978	0	2541
978	1	1787
979	0	2320
979	1	3213
980	0	2320
980	1	1699
981	0	2317
981	1	157
982	0	739
982	1	17
983	2	2844
984	0	1974
984	1	1586
985	0	2472
985	1	2557
986	0	560
986	1	1331
987	2	3328
988	2	823
989	0	636
989	1	1863
990	0	636
990	1	98
991	0	2288
991	1	3464
992	0	2288
992	1	648
993	2	216
994	2	3253
995	2	2323
996	0	3087
996	1	183
997	0	3256
997	1	2812
998	2	3329
999	0	53
999	1	1516
1000	0	2094
1000	1	183
1001	0	2094
1001	1	1983
1002	0	3035
1002	1	183
1003	0	2299
1003	1	2444
1004	0	2299
1004	1	183
1005	2	2106
1006	0	105
1006	1	989
1007	2	829
1008	2	245
1009	2	218
1010	2	949
1011	2	885
1012	2	769
1013	0	787
1013	1	1488
1014	0	787
1014	1	1621
1015	2	2154
1016	0	3491
1016	1	1511
1017	0	2573
1017	1	3213
1018	0	16
1018	1	1365
1019	2	867
1020	2	1378
1021	0	636
1021	1	2231
1022	0	1665
1022	1	648
1023	0	3256
1023	1	1331
1024	2	3343
1025	2	1679
1026	0	3384
1026	1	1488
1027	0	3384
1027	1	3213
1028	0	1498
1028	1	3045
1029	0	2299
1029	1	2192
1030	0	2711
1030	1	2859
1031	0	2641
1031	1	3104
1032	0	2641
1032	1	1981
1033	0	1971
1033	1	1342
1034	2	2396
1035	0	906
1035	1	2833
1036	0	3215
1036	1	695
1037	2	2150
1038	0	821
1038	1	989
1039	2	352
1040	0	2797
1040	1	3393
1041	2	2900
1042	0	1053
1042	1	2611
1043	2	2403
1044	0	3491
1044	1	1342
1045	0	2573
1045	1	669
1046	2	2995
1047	0	2541
1047	1	2357
1048	0	2320
1048	1	2833
1049	0	2320
1049	1	2495
1050	2	3461
1051	0	2975
1051	1	2643
1052	0	1628
1052	1	1984
1053	0	1254
1053	1	1662
1054	2	3348
1055	2	2794
1056	2	2677
1057	2	1032
1058	2	1105
1059	2	1199
1060	0	762
1060	1	2833
1061	2	300
1062	0	1776
1062	1	1639
1063	0	436
1063	1	2426
1064	0	436
1064	1	1365
1065	0	436
1065	1	2495
1066	0	1498
1066	1	317
1067	0	1498
1067	1	1228
1068	2	2937
1069	0	1808
1069	1	1621
1070	0	1235
1070	1	669
1071	2	1892
1072	2	1016
1073	0	2641
1073	1	3208
1074	0	1971
1074	1	3120
1075	2	3102
1076	0	1879
1076	1	2833
1077	2	26
1078	2	1944
1079	2	2490
1080	2	3116
1081	2	948
1082	2	2358
1083	0	2797
1083	1	2859
1084	2	2610
1085	2	2755
1086	0	1182
1086	1	1516
1087	0	2083
1087	1	1488
1088	0	2541
1088	1	1981
1089	0	1063
1089	1	648
1090	0	2317
1090	1	1365
1091	0	2242
1091	1	3104
1092	0	3479
1092	1	401
1093	2	2376
1094	2	1777
1095	0	2472
1095	1	3045
1096	2	691
1097	0	636
1097	1	249
1098	0	642
1098	1	3069
1099	2	2259
1100	0	1972
1100	1	3464
1101	2	454
1102	2	2386
1103	2	139
1104	2	1654
1105	2	2009
1106	0	3384
1106	1	720
1107	0	3035
1107	1	1839
1108	0	1498
1108	1	1699
1109	0	2829
1109	1	2833
1110	0	1167
1110	1	1365
1111	0	365
1111	1	2833
1112	2	679
1113	2	3261
1114	0	2641
1114	1	3241
1115	0	1014
1115	1	1318
1116	0	2984
1116	1	1443
1117	0	1951
1117	1	3393
1118	2	1096
1119	2	136
1120	2	836
1121	2	3107
1122	0	1756
1122	1	2833
1123	0	2301
1123	1	2495
1124	2	2484
1125	0	2797
1125	1	1354
1126	0	2608
1126	1	291
1127	0	2608
1127	1	1842
1128	0	2293
1128	1	1699
1129	2	1094
1130	0	2573
1130	1	2833
1131	0	2573
1131	1	2495
1132	2	2824
1133	2	2081
1134	2	620
1135	0	2472
1135	1	1164
1136	0	636
1136	1	2880
1137	0	1665
1137	1	1842
1138	0	1665
1138	1	182
1139	2	3018
1140	2	1565
1141	2	225
1142	2	2195
1143	2	896
1144	2	1684
1145	2	2799
1146	2	1528
1147	0	3256
1147	1	3069
1148	0	762
1148	1	3184
1149	2	2720
1150	2	2503
1151	0	1891
1151	1	401
1152	0	1440
1152	1	2495
1153	0	96
1153	1	720
1154	0	1498
1154	1	2143
1155	0	3096
1155	1	720
1156	0	2409
1156	1	2866
1157	0	67
1157	1	2812
1158	2	856
1159	2	1481
1160	0	2299
1160	1	3213
1161	2	816
1162	0	1916
1162	1	3464
1163	2	1824
1164	0	360
1164	1	2495
1165	2	1213
1166	2	1371
1167	2	1309
1168	2	2291
1169	0	2341
1169	1	1621
1170	0	2608
1170	1	1242
1171	2	424
1172	2	2968
1173	0	2320
1173	1	1511
1174	0	3485
1174	1	3393
1175	0	1108
1175	1	2193
1176	0	2242
1176	1	49
1177	2	1895
1178	0	3284
1178	1	3464
1179	2	2372
1180	0	1974
1180	1	3155
1181	0	1974
1181	1	1653
1182	2	3492
1183	2	846
1184	0	2472
1184	1	2357
1185	2	3398
1186	0	636
1186	1	1112
1187	0	636
1187	1	1164
1188	0	2768
1188	1	989
1189	0	903
1189	1	3464
1190	2	2901
1191	2	3434
1192	2	154
1193	2	2217
1194	0	53
1194	1	1242
1195	2	391
1196	0	1712
1196	1	1863
1197	0	1891
1197	1	3069
1198	0	1891
1198	1	631
1199	0	1498
1199	1	2582
1200	2	82
1201	2	3205
1202	0	2299
1202	1	1164
1203	0	1235
1203	1	1164
1204	0	1235
1204	1	182
1205	2	2826
1206	0	2532
1206	1	989
1207	0	1951
1207	1	744
1208	0	1064
1208	1	157
1209	0	1347
1209	1	3495
1210	0	2951
1210	1	1472
1211	2	3129
1212	2	3487
1213	0	821
1213	1	2444
1214	0	2797
1214	1	1582
1215	2	2268
1216	2	1278
1217	2	1686
1218	2	3275
1219	0	787
1219	1	2463
1220	0	787
1220	1	183
1221	0	1801
1221	1	989
1222	2	3259
1223	2	991
1224	0	1182
1224	1	1842
1225	0	2083
1225	1	1365
1226	2	2461
1227	0	2242
1227	1	1074
1228	2	3433
1229	0	3088
1229	1	2495
1230	0	2422
1230	1	2866
1231	0	1974
1231	1	317
1232	0	738
1232	1	291
1233	0	636
1233	1	3436
1234	0	636
1234	1	590
1235	2	677
1236	2	2433
1237	0	1665
1237	1	1621
1238	0	1665
1238	1	2866
1239	2	150
1240	2	453
1241	2	2274
1242	0	3331
1242	1	2859
1243	0	3331
1243	1	1511
1244	0	3087
1244	1	2444
1245	0	3256
1245	1	1758
1246	0	3256
1246	1	291
1247	0	762
1247	1	3495
1248	2	3273
1249	2	1049
1250	2	387
1251	0	436
1251	1	1228
1252	0	1498
1252	1	2982
1253	0	1498
1253	1	2231
1254	2	905
1255	0	2527
1255	1	648
1256	0	2527
1256	1	1699
1257	0	2711
1257	1	1486
1258	2	1102
1259	0	2641
1259	1	2264
1260	0	2641
1260	1	1074
1261	0	2641
1261	1	2623
1262	0	551
1262	1	989
1263	2	1103
1264	2	1069
1265	2	2479
1266	0	3219
1266	1	1488
1267	0	360
1267	1	2866
1268	2	1765
1269	0	2797
1269	1	1472
1270	2	988
1271	0	1923
1271	1	2495
1272	2	3483
1273	2	637
1274	2	342
1275	2	3089
1276	2	528
1277	0	1182
1277	1	2611
1278	2	417
1279	0	2083
1279	1	2859
1280	0	2083
1280	1	2643
1281	0	2541
1281	1	300
1282	2	2530
1283	0	1108
1283	1	669
1284	0	1108
1284	1	1607
1285	2	758
1286	0	739
1286	1	3393
1287	0	3088
1287	1	3213
1288	0	1254
1288	1	1621
1289	0	1974
1289	1	2086
1290	2	3333
1291	2	425
1292	0	2472
1292	1	2264
1293	0	2472
1293	1	3001
1294	0	1692
1294	1	669
1295	0	636
1295	1	2169
1296	0	2071
1296	1	2866
1297	2	201
1298	2	2537
